7.429948461884937627e-01,7.036222649993741085e-03,-1.636028995521270901e-01,2.236357516917899385e-02,4.173014472588547630e-01,1.373012768935472083e-02,7.103611994256039952e-02,5.255162176113943318e-01,-4.938542192923636893e-03,-9.014145868782480475e-01,3.622657004247152868e-01,1.107438216999381136e-02,-2.276195598838064438e-01,5.534479902839271361e-03,-1.827430229375621717e-01,-3.801041385574700504e-01,-3.216086195896689648e-01,-8.097312787511155019e-01,1.105447003599878408e-01,1.845545487699323528e-01,7.608120453463489419e-01,-5.587438192260504310e-01,1.421051148462650626e-01,1.027021413750074386e-01,-1.483674819090728403e-01,6.756755059734321778e-01,4.004142498618094570e-01,4.598625429497175676e-01,-7.379716880223025077e-01,-5.001463302434758923e-02,-8.257017428115285274e-01,-4.999928764479504850e-01,-6.294466564414534782e-01,-5.108826962796263471e-01,-1.337055906720401866e-01,-9.603747281022404492e-01,-1.443751532273322702e-01,-2.644931829077329377e-01,1.359431421095580739e-01,-1.108557606052872624e-01,-3.743956075188590304e-01,7.412281295935987391e-01,2.992505034749913251e-01,-4.501142720152412902e-01,7.567720307605386720e-01,5.483830423666001541e-02,4.110440660729742235e-01,1.262245804216915457e-01,1.366403347272381608e-01,4.891421287840784782e-01,6.066780780615464719e-02,9.287772500293868250e-01,1.601607534082278017e-01,-2.057436251215284326e-02,6.154478746005430378e-02,3.412065354577588361e-02,-1.067066829391459803e+00,4.186069458757891992e-02,1.609651958730291474e-02,6.946747149587096937e-01,8.271959811017369768e-01,3.847406462313327502e-01,1.598011029590840903e-01,-6.802689712382392444e-03,-6.383497322300087928e-01,-2.048827110142658059e-01,-3.716076955169702045e-01,-4.839311481901522466e-02,-5.313851271669522286e-02,-1.629256472289977720e-01,4.385300783597630425e-01,-2.826617415526985408e-02
1.455647427613812495e+00,1.718390924022828781e+00,-1.029685131113680097e+00,-1.245896171010033360e+00,6.503979488731026493e-01,1.185641249906328687e+00,-1.041341422443670339e+00,-1.731130805658865346e-01,-4.903866455583607425e-02,-6.277097388329241356e-01,9.308171767043494915e-01,-9.451858544254184702e-01,-1.560166562899702125e+00,-1.829450288954559634e+00,-1.645723153349416545e+00,-9.729408981748445262e-01,-6.684035030593956650e-01,-2.534354365615554827e-01,2.331370132971354536e+00,3.506292719756322618e-01,8.083564970696992535e-01,-9.615226727611454471e-01,2.357459253775622265e-01,-1.249035896193553541e-01,2.505568434104367692e-01,6.089098340336412951e-01,4.890619366847034910e-01,-5.690628025655654065e-01,-8.918104326279900906e-01,-4.002227638579641811e-01,1.883563941467186087e+00,2.689351571699430954e-01,6.429980213324393290e-01,-4.975235499510093362e-01,1.270903634034318941e+00,-5.673752470184760810e-01,-3.064406367322496383e-01,2.208289988136498128e+00,-9.438785196194098004e-02,-7.050063541949250778e-01,-4.107983763814636591e-01,1.404110435061548756e+00,2.739563041355189132e-01,8.341936114760263310e-01,2.285785712584964546e+00,1.730604350809859637e+00,-1.286380258925738929e+00,-1.062848444908905954e+00,-1.034737385932749332e+00,-1.884367479240348364e-01,-4.073482909108407796e-02,1.389161977533991121e-01,-2.395621857455302095e+00,-2.416427273606176040e+00,-1.008454889855450620e+00,-6.194142848671404522e-01,-8.486403668128569278e-01,1.557943984653572811e-01,-7.842949799206951067e-02,1.644616424357493722e-01,3.710883048916142068e-01,4.691053924214866333e-01,4.442199871431042058e-02,-3.373465858624424274e-01,3.145847288151852605e-02,8.398785025198798326e-01,1.112791203589017508e-01,-3.280465788327028842e-01,-8.895959332406332409e-01,1.793775246791439848e+00,-3.122870965853654680e-03,9.051953235030623102e-01
9.200969226354978048e-01,-1.702316501155988648e+00,4.087164429491499718e+00,2.387119351481154617e+00,-7.611811542547757270e-01,-2.710812122608653230e+00,1.894606688172663089e+00,5.619764319669063868e-01,1.167712305439951415e+00,1.654585589845874172e-01,2.048309740078436914e+00,2.775973659237128910e+00,2.285915243438963795e+00,2.322182231570911526e+00,3.543901257192606735e+00,1.896788635474552898e+00,2.194943101823980669e+00,1.651625501544747854e+00,-3.308050100891939405e+00,-1.772188180976099536e+00,-2.484526202518084759e+00,1.530947514343739213e+00,-2.080563852172764960e+00,-1.317412160801150645e+00,-2.720024801707690565e-01,1.503396932426563914e+00,5.783578271524878467e-01,1.006744575517151796e+00,2.912264211441045192e-01,1.288327583507585361e+00,-4.359937457767608215e+00,2.247298712396629039e+00,-1.478346544959448838e+00,-6.071170520627621608e-03,-1.718673277372169350e+00,1.274205897911893759e+00,-4.616291629168840505e-01,-2.873775350675753515e+00,-5.261942759018336524e-01,1.225490012308625004e-01,1.223702328762763969e+00,-1.250210051936819555e+00,9.185701494913006693e-02,-9.382802381910250178e-01,-2.460562911292020427e+00,-2.729217707946152593e+00,3.548358532509706453e+00,2.790373593564605237e+00,1.870183406006590943e+00,5.426761918960955056e-01,1.381778515498315985e+00,2.017398618566832891e+00,2.626427315463640166e+00,3.429659752987445742e+00,2.045252582104637451e+00,2.599932371713296053e+00,3.371161268445755366e-01,-2.452286729879532778e+00,-1.491068473720174481e+00,-1.183364674849823661e+00,1.458100002287611996e-01,5.574378903149765918e-01,2.806519447065879413e-01,1.224213851471804837e+00,1.190209689478889610e+00,-1.829487003911552945e+00,-1.138826027225869009e+00,-4.840397541087877453e-01,-2.883974725926754523e-01,-4.074341990485986109e+00,3.668242681777487690e-01,-1.471814423159989227e+00
5.735442262007559577e-01,-9.133335803733499958e-02,2.496680503828728748e-01,1.084700743245571752e+00,-5.976032339644544722e-01,-3.828967676274593335e-01,-9.466317884905283142e-01,1.165769282893414915e-01,8.593690731927180471e-01,-1.766156023153775054e-02,5.708188747828526477e-01,1.207233325281822589e+00,4.987326161940161540e-01,-2.335154431311433909e-01,-1.968054048106493148e-01,-6.513260523091325693e-02,-3.960417046721608769e-01,2.222470807914837532e-01,-4.001270707590748876e-01,2.195074743556194585e-01,-9.942844954890351916e-01,-5.267584317219911050e-01,-4.945973707019738104e-03,1.092183200161699563e+00,-6.026679008476383270e-01,3.931492299513085764e-01,8.931323200433961551e-01,1.466698161899530728e+00,-3.488758951647029094e-01,7.155945777928702789e-01,-1.708807652321717274e+00,-9.548997406999344684e-02,1.040282392782903242e+00,-5.229347066453143150e-02,-1.383225704480427254e+00,1.433204484938838952e-01,-5.170775601640607011e-01,-1.769959231509470321e+00,-4.651963380385309987e-01,1.444226491382293087e+00,-5.518055867902145195e-01,-1.383173166711574309e+00,-1.713523192576190401e-01,1.198819025926197573e-01,-6.647290589305386854e-01,2.364993023097142211e-01,1.301915321452379093e+00,1.053805654134926328e+00,-7.722705165503607194e-01,1.876303489612109743e-01,9.012701492452522833e-01,1.679128915510402553e+00,-1.578045076114688305e-01,-1.148346497159990071e-01,-4.859757726947773748e-01,-4.316017409367068902e-01,-8.645500253622884212e-01,2.051354256398061904e-01,1.171553072624132330e+00,-1.261331466407968227e+00,9.513488341762582623e-01,8.298756371224293993e-01,7.882636188912255371e-01,6.382455334518879475e-01,2.215211523505336288e-01,-9.168741537021350696e-02,-9.221466347513187500e-01,-2.110508858581919278e-01,7.166075413087840129e-01,-1.126174673148670480e-01,4.008442713976191896e-01,4.324550947563467473e-01
1.010273931249145996e+00,-5.945330845871549252e-01,3.931736548748153703e-01,-4.809019791655454457e-01,1.606599967920215200e+00,-1.704881206465281185e+00,-3.455586583275154222e-01,1.742232139580925931e-01,-4.888022670256001595e-02,-1.025220412045390328e-01,-1.164565389424694120e+00,7.985842605576835007e-01,7.596704542379150160e-01,2.197990518744050714e-01,2.091085277265754550e-01,2.097145644003467202e-01,-1.999014619549870919e-01,-6.747227279647578513e-01,-2.351871666727784582e+00,-3.920376999799768947e-01,-3.263483253178584703e-02,4.820156762345508827e-01,2.639320701736738370e-02,-2.121123946014115969e-01,-9.500775293494627405e-02,-2.237132453705876697e-02,-9.805002793632394686e-01,3.092848053997120372e-01,3.975849788808147323e-01,-5.596899805158688235e-01,1.010541851121784740e+00,3.033241876833695505e-01,-9.343967820279529268e-02,1.090998928712377941e-01,6.580491045466903277e-02,3.537899624518296982e-01,3.779365956345500099e-01,5.394705562961639167e-01,9.999733893477275037e-01,-1.058211737608374808e-01,-2.981651230839647004e-01,2.526009197727019373e-01,2.664840239561593396e-02,2.940024024096651867e-01,-9.023124465833596078e-03,-2.450011946288613990e-02,9.077925518110965264e-01,-4.651958623598931308e-01,-4.488289355905872857e-01,1.611430962921409360e-01,-7.038713118772241262e-02,-4.811004724828557566e-01,3.010015875085303438e-01,3.713843001859151727e-01,4.457618411947254500e-01,2.544249220698395764e-01,1.087169418179078528e+00,2.805253063579485895e-01,-1.393992324946128347e-01,-9.374854185936880580e-01,5.303957688366453538e-02,-9.453772914253502080e-01,6.051038324880687602e-01,-3.116202727364510427e-01,1.073950482555508623e+00,-5.296693419778086831e-01,4.371052506683247296e-01,1.050344482036091209e+00,1.088241216113282617e+00,-4.666445729039712248e-03,6.997544420899044770e-02,4.645955914360715422e-01
1.715074865002814031e+00,2.493425443100913519e+00,-1.199089516760005303e+00,-1.728257436111061862e+00,1.449253963395180644e+00,1.029345089586788525e-01,-1.829739038805198836e+00,-5.627265244704764413e-01,6.786598521063368361e-01,-1.194569266684234243e+00,1.649758059979414160e+00,-5.072479522141250773e-03,-1.530160274734275516e+00,-2.810074929973284341e+00,-1.480891128714125760e+00,-4.281013796466903720e-01,-1.053306675096032263e+00,8.326841222896194106e-01,4.478624301116675421e-01,-5.118920487003694175e-01,1.479332143915876863e+00,-7.749431512698287117e-01,1.778427238987816961e-01,-1.336587273204151050e+00,1.414475171966759870e+00,-1.539701055565173005e-01,-3.726936218133425904e-01,-9.455496459628811579e-01,-2.665220220824001451e+00,-2.891452156856199468e-02,3.009593625736937117e+00,4.176789496566248872e-01,1.180808362272425027e+00,1.613229947000996423e-01,1.175921195960554222e+00,-8.485799902381003790e-01,-1.092840385743280907e+00,3.738314614866701469e+00,-7.441081113270419101e-01,-2.383142734300516263e+00,-8.924571989096301561e-01,2.835472543972856307e+00,9.119265638569976629e-01,3.021063432824385941e+00,2.999701368039226601e+00,2.003990252382647608e+00,-1.146275837053114310e+00,-1.347155453355883825e+00,-1.836261788158746411e+00,-6.449243971253296737e-01,6.965030886090524120e-01,1.160224767224707243e+00,-3.516842679781419179e+00,-2.094489452505651883e+00,-2.390307604698131416e-01,-3.098773011642875219e-01,-5.734876849307086744e-01,8.002491332739815333e-04,-1.163329976756957596e+00,1.770935247778154142e+00,-3.319180637103779086e-01,-2.083759856924006226e-01,3.779769462591654472e-01,3.424258715801807851e-01,-4.326029625691185099e-01,3.229017525082441331e+00,-7.327946976645817179e-01,-5.279665534286610562e-01,-1.071731822447155924e+00,1.982380966299681635e+00,4.399635530402365435e-01,1.165597128459842535e+00
8.569164345524316051e-02,1.328725806896166595e-01,-1.657020368298107449e-01,5.333343002339945293e-01,-5.112639461360315440e-01,1.389503195264991595e-02,-4.684868786030084165e-01,-3.665923804305651901e-01,2.172023409748865819e-01,-3.426906356961105238e-01,1.258333787879436727e+00,-3.790948342244091496e-01,-8.261845234382749759e-01,-6.327635224338137299e-01,-2.483931304413257435e-01,-1.025358146779769553e-01,-4.009396667861921393e-01,6.770849924511379569e-01,-7.034117040192145072e-03,1.354922977234309878e+00,9.318103960721006995e-01,-4.703044372796938433e-01,2.592928569722693921e-01,1.019965114222500135e+00,1.926494813950540008e-01,-2.756692899340850156e-01,4.238547374230876019e-01,7.632023490475552396e-01,3.558486010903192942e-01,3.414349742447752578e-01,-1.132823602964358356e+00,-6.022900261554229306e-01,-2.327019530644442169e-01,-6.790175037870606056e-01,-5.485059125632555516e-02,-7.243406298990300307e-01,-2.181370945494029989e-01,1.913629349041996164e-01,5.880663863218307114e-02,8.338409178084029705e-01,-1.004901002229713125e+00,-4.159895613218774768e-01,-8.284813539469551014e-01,-9.249325399065519981e-01,6.592065459489747647e-01,1.562418972379968352e-01,9.210181391197647116e-01,5.096253120723942542e-01,-3.370606475852489514e-01,-3.778201697720975916e-01,2.516449192496694187e-01,-6.871935761538088272e-01,-5.535209794909083936e-01,-5.834572300993673410e-02,-1.529071838716304643e-01,-3.244526141779214834e-01,-5.002503541823062339e-01,3.346268219572055003e-01,9.931671925702731940e-01,1.128007861208550899e+00,2.095980419955127960e-01,3.406740578386072138e-01,4.014312740164907578e-01,2.855414112863989828e-01,-6.461276056610693042e-01,3.552643085668485967e-02,-3.347995875575415226e-01,2.867679938386892280e-01,3.527107740300549077e-01,2.446232576951335169e-01,-4.965518563251640205e-01,-3.330763190706662047e-01
-5.939771546326165774e-01,-6.013170133369443171e-01,-4.654270413887558189e-02,-5.338089295194450856e-02,1.299461065673333637e+00,-3.440130043277475624e-01,3.643117045843215496e-01,2.789438226281971689e-01,-1.089082773395119719e-01,-7.296506534339305405e-01,4.980692451308915691e-01,1.609086475942970829e+00,1.311571117573898881e+00,6.395544737226490639e-01,5.114494933231114038e-01,2.395532669182297569e-01,-2.395141325837162882e-01,-1.207348967956030916e-01,-1.450844116929579375e+00,-1.697842357577029393e+00,-1.549248713747464645e+00,3.275838542272927478e-01,-5.404703331820083223e-01,1.174591487032642656e-01,-4.975218845532687340e-01,9.820003861384168919e-01,-9.900984145216299437e-01,1.627670814920114395e-01,-1.856462154836618084e-01,-5.342672571079305488e-01,-6.769684695354278858e-01,7.549610441783393133e-01,-4.135975639973770712e-01,-1.941088371751063107e-02,-1.081642555898648883e+00,9.040420381566800501e-01,3.935124803440385732e-01,-1.644168504774542461e-01,1.358865801388165151e+00,-6.410351429604559392e-01,2.945838603756867902e-01,3.667566175430382325e-01,-3.539228640660781536e-03,2.493846286491332442e-01,-1.170846670526047406e+00,1.656998219879242005e-03,3.296099508960408930e-01,-7.933409910060840176e-02,3.843612507931346567e-01,2.006084944918230528e-01,-9.072015256781300330e-02,1.560630577370951233e+00,8.007492643919649211e-01,6.978400211169383249e-01,7.621359660487132537e-01,-1.837231627471135609e-01,5.098962951739226535e-01,-6.164414487370677431e-01,1.297694677610421454e-01,-1.576521416524492736e+00,1.106736737258840808e+00,-8.077224082243645853e-01,1.922624002598348203e-01,-2.367430157776487520e-01,1.233467068183158544e+00,-4.914669471302446357e-01,2.236380559991666406e-01,1.419395407407952669e+00,7.924584919628625546e-01,-6.434130607625710985e-01,2.699539454702653551e-01,4.712423015024449491e-01
-2.667112417299294158e+00,-1.041623159169163593e+00,-2.723773494304229659e-01,-5.814593029647202593e-01,1.894037272168170860e+00,3.795864346362264330e-01,-6.459143695006255292e-01,1.677949360719557248e+00,-2.495924355180708876e+00,-6.658436366518184490e-01,2.815659990696449455e+00,2.130984920235378666e-01,9.521114453755966656e-01,5.703057316471710214e-01,1.436450625007397619e+00,1.582921267012876720e+00,-2.309260260906627060e-01,-1.361257071929991014e+00,-1.976868163996021499e+00,-3.750245408130295388e+00,-2.517563751239748626e+00,1.436782663493841650e+00,-5.074091793467917499e-01,1.513035615496683084e+00,9.527056224817985475e-02,-4.199058016191349330e-01,-2.342705963967022242e+00,-1.927950989103701884e+00,-2.130552787362538947e+00,-2.480692796115846477e+00,-4.675838125047066529e-01,-9.102888306744005842e-01,9.756069433440081595e-02,1.022064442843359844e+00,6.748477169158232369e-01,-2.576336399916738795e-01,1.569517782369581615e+00,2.874056435336348247e+00,1.144994319020996132e+00,-4.200320745217486440e+00,5.832576999825560549e-01,4.272316057635681119e+00,-4.815426497186959254e-01,1.655488006087262987e+00,-1.228754657092366198e+00,-6.597017976938135408e-01,-2.042148285264078211e-01,-2.898059617908695373e-01,-1.055727549273073551e+00,1.494680926606227089e+00,-2.329188047264475259e+00,-1.368356769314735544e-01,6.920473707498663307e-01,1.434361835800260554e+00,3.174442988509055485e+00,1.020608458728788775e-01,2.266014164287637911e+00,-7.471872444577095651e-01,1.609040516610485527e+00,-7.769191071869357978e-02,-8.574723228151365229e-01,-1.736574109808641575e+00,-1.170562280548337108e+00,-1.649442240264932691e+00,-9.573939837498466332e-01,1.335803710580954373e+00,1.368309800632911966e+00,1.552033358867740409e+00,-1.122525577297003974e+00,-2.850427923770220695e-01,-6.022849097010386510e-01,7.300213285971259847e-01
6.673082909481004021e-01,3.957083134583082029e-01,-7.732740773522888134e-01,1.870769731449873075e-01,5.085033215015261066e-01,-1.629838511606838403e-01,-5.443051949987313121e-01,1.212389536310441329e+00,-4.668782861766003767e-01,-7.061212103068019719e-01,1.320856759466386032e+00,1.096925645333442390e+00,5.905248931316191552e-01,7.339547577161358305e-01,4.629464291758211836e-01,8.715301829717797544e-02,2.061086545575849360e+00,-8.905215842806751825e-01,3.186951183716833502e-01,-1.539021292893775206e+00,-1.833914985578037005e+00,2.915684914826106033e-01,-4.905516978892059399e-01,-3.248757367391550965e-01,2.918341247317381426e-01,1.223002107006926353e+00,5.446049658767652263e-02,-1.829404234076904556e-01,-1.244432947932609501e+00,-1.053051385760716663e+00,-2.680910800950899731e-01,7.212653952055823048e-01,-8.826091473428366863e-01,6.255407561845819364e-01,-6.379104680348038348e-02,-1.272852567225763072e-02,-1.159286345188639267e-01,-5.207750953599554755e-01,-3.232001142167998387e-01,-1.655495126254888261e+00,3.826610798163009308e-01,7.537528571910490083e-01,1.614470330699231126e-01,9.943554174542329482e-01,-1.525764506183785452e-01,4.163730737121205117e-01,-4.470228632502369348e-01,4.448841792733522760e-01,-4.307128198301735100e-01,1.130352670088845102e+00,-4.143681667478890107e-01,7.199046761811075390e-01,8.426158685994253883e-01,5.271286731870119535e-01,6.230599369613188943e-01,1.260110182578586313e+00,2.211128399176827963e-01,-6.301830538603508947e-01,-3.684661093819727729e-01,-1.040446913396507078e+00,8.339449986556277672e-01,3.445796101683051837e-01,7.525732835470520798e-02,-7.007430415854599692e-01,3.368195330531504328e-01,-1.593114720662910377e-01,-1.693515885791467904e-02,2.123581306648101852e-01,-1.441320815229908625e+00,-1.281595395054747177e+00,5.176907370634389327e-01,8.140613634176782076e-01
